子图,系列,x,y
子图1：(a) 水平分量,Abaqus,-0.5,2.473441471
子图1：(a) 水平分量,Abaqus,-0.49,2.484479096
子图1：(a) 水平分量,Abaqus,-0.48,2.495516721
子图1：(a) 水平分量,Abaqus,-0.47,2.505736935
子图1：(a) 水平分量,Abaqus,-0.46,2.515957149
子图1：(a) 水平分量,Abaqus,-0.45,2.526177363
子图1：(a) 水平分量,Abaqus,-0.44,2.536397577
子图1：(a) 水平分量,Abaqus,-0.43,2.546994011
子图1：(a) 水平分量,Abaqus,-0.42,2.557590444
子图1：(a) 水平分量,Abaqus,-0.41,2.568186877
子图1：(a) 水平分量,Abaqus,-0.4,2.57878331
子图1：(a) 水平分量,Abaqus,-0.39,2.588264377
子图1：(a) 水平分量,Abaqus,-0.38,2.597745443
子图1：(a) 水平分量,Abaqus,-0.37,2.60722651
子图1：(a) 水平分量,Abaqus,-0.36,2.616707577
子图1：(a) 水平分量,Abaqus,-0.35,2.626712706
子图1：(a) 水平分量,Abaqus,-0.34,2.636751486
子图1：(a) 水平分量,Abaqus,-0.33,2.646790265
子图1：(a) 水平分量,Abaqus,-0.32,2.656829045
子图1：(a) 水平分量,Abaqus,-0.31,2.665341909
子图1：(a) 水平分量,Abaqus,-0.3,2.673854773
子图1：(a) 水平分量,Abaqus,-0.29,2.682367637
子图1：(a) 水平分量,Abaqus,-0.28,2.690880501
子图1：(a) 水平分量,Abaqus,-0.27,2.699776261
子图1：(a) 水平分量,Abaqus,-0.26,2.70867202
子图1：(a) 水平分量,Abaqus,-0.25,2.71756778
子图1：(a) 水平分量,Abaqus,-0.24,2.72646354
子图1：(a) 水平分量,Abaqus,-0.23,2.73346128
子图1：(a) 水平分量,Abaqus,-0.22,2.74045902
子图1：(a) 水平分量,Abaqus,-0.21,2.74745676
子图1：(a) 水平分量,Abaqus,-0.2,2.7544545
子图1：(a) 水平分量,Abaqus,-0.19,2.761751217
子图1：(a) 水平分量,Abaqus,-0.18,2.769047935
子图1：(a) 水平分量,Abaqus,-0.17,2.776344653
子图1：(a) 水平分量,Abaqus,-0.16,2.78364137
子图1：(a) 水平分量,Abaqus,-0.15,2.788631962
子图1：(a) 水平分量,Abaqus,-0.14,2.793622554
子图1：(a) 水平分量,Abaqus,-0.13,2.798613146
子图1：(a) 水平分量,Abaqus,-0.12,2.803603739
子图1：(a) 水平分量,Abaqus,-0.11,2.808653286
子图1：(a) 水平分量,Abaqus,-0.1,2.813702834
子图1：(a) 水平分量,Abaqus,-0.09,2.818752382
子图1：(a) 水平分量,Abaqus,-0.08,2.82380193
子图1：(a) 水平分量,Abaqus,-0.07,2.826034966
子图1：(a) 水平分量,Abaqus,-0.06,2.828268002
子图1：(a) 水平分量,Abaqus,-0.05,2.830501038
子图1：(a) 水平分量,Abaqus,-0.04,2.832734074
子图1：(a) 水平分量,Abaqus,-0.03,2.834385093
子图1：(a) 水平分量,Abaqus,-0.02,2.836036112
子图1：(a) 水平分量,Abaqus,-0.01,2.83768713
子图1：(a) 水平分量,Abaqus,0,2.839338149
子图1：(a) 水平分量,Abaqus,0.01,2.829903047
子图1：(a) 水平分量,Abaqus,0.02,2.820467945
子图1：(a) 水平分量,Abaqus,0.03,2.811032843
子图1：(a) 水平分量,Abaqus,0.04,2.801597741
子图1：(a) 水平分量,Abaqus,0.05,2.792061065
子图1：(a) 水平分量,Abaqus,0.06,2.782298338
子图1：(a) 水平分量,Abaqus,0.07,2.77277073
子图1：(a) 水平分量,Abaqus,0.08,2.763243121
子图1：(a) 水平分量,Abaqus,0.09,2.753715513
子图1：(a) 水平分量,Abaqus,0.1,2.742390843
子图1：(a) 水平分量,Abaqus,0.11,2.729089102
子图1：(a) 水平分量,Abaqus,0.12,2.71578736
子图1：(a) 水平分量,Abaqus,0.13,2.702485619
子图1：(a) 水平分量,Abaqus,0.14,2.689183877
子图1：(a) 水平分量,Abaqus,0.15,2.674446792
子图1：(a) 水平分量,Abaqus,0.16,2.659135556
子图1：(a) 水平分量,Abaqus,0.17,2.643824319
子图1：(a) 水平分量,Abaqus,0.18,2.628513083
子图1：(a) 水平分量,Abaqus,0.19,2.613417224
子图1：(a) 水平分量,Abaqus,0.2,2.594485647
子图1：(a) 水平分量,Abaqus,0.21,2.575358506
子图1：(a) 水平分量,Abaqus,0.22,2.556231365
子图1：(a) 水平分量,Abaqus,0.23,2.537104224
子图1：(a) 水平分量,Abaqus,0.24,2.51758752
子图1：(a) 水平分量,Abaqus,0.25,2.496414712
子图1：(a) 水平分量,Abaqus,0.26,2.475241903
子图1：(a) 水平分量,Abaqus,0.27,2.454069095
子图1：(a) 水平分量,Abaqus,0.28,2.432896287
子图1：(a) 水平分量,Abaqus,0.29,2.410058417
子图1：(a) 水平分量,Abaqus,0.3,2.385000379
子图1：(a) 水平分量,Abaqus,0.31,2.360110184
子图1：(a) 水平分量,Abaqus,0.32,2.335382324
子图1：(a) 水平分量,Abaqus,0.33,2.310654463
子图1：(a) 水平分量,Abaqus,0.34,2.28488883
子图1：(a) 水平分量,Abaqus,0.35,2.258604367
子图1：(a) 水平分量,Abaqus,0.36,2.232319904
子图1：(a) 水平分量,Abaqus,0.37,2.20603544
子图1：(a) 水平分量,Abaqus,0.38,2.179750977
子图1：(a) 水平分量,Abaqus,0.39,2.150400164
子图1：(a) 水平分量,Abaqus,0.4,2.120726397
子图1：(a) 水平分量,Abaqus,0.41,2.091288312
子图1：(a) 水平分量,Abaqus,0.42,2.061989503
子图1：(a) 水平分量,Abaqus,0.43,2.032584211
子图1：(a) 水平分量,Abaqus,0.44,2.002539951
子图1：(a) 水平分量,Abaqus,0.45,1.972495691
子图1：(a) 水平分量,Abaqus,0.46,1.942451431
子图1：(a) 水平分量,Abaqus,0.47,1.912407171
子图1：(a) 水平分量,Abaqus,0.48,1.881366521
子图1：(a) 水平分量,Abaqus,0.49,1.848923672
子图1：(a) 水平分量,Abaqus,0.5,1.816480824
子图1：(a) 水平分量,Abaqus,0.51,1.784037975
子图1：(a) 水平分量,Abaqus,0.52,1.751595127
子图1：(a) 水平分量,Abaqus,0.53,1.719445897
子图1：(a) 水平分量,Abaqus,0.54,1.687736341
子图1：(a) 水平分量,Abaqus,0.55,1.656026786
子图1：(a) 水平分量,Abaqus,0.56,1.62431723
子图1：(a) 水平分量,Abaqus,0.57,1.592607674
子图1：(a) 水平分量,Abaqus,0.58,1.559385915
子图1：(a) 水平分量,Abaqus,0.59,1.525934551
子图1：(a) 水平分量,Abaqus,0.6,1.492483186
子图1：(a) 水平分量,Abaqus,0.61,1.459618667
