子图,系列,x,y
子图3：均质 H004：相位,9 Hz,2.95,169.2175474
子图3：均质 H004：相位,9 Hz,3,167.9158555
子图3：均质 H004：相位,9 Hz,3.05,166.4945191
子图3：均质 H004：相位,9 Hz,3.1,164.8989585
子图3：均质 H004：相位,9 Hz,3.15,163.213981
子图3：均质 H004：相位,9 Hz,3.2,161.5364354
子图3：均质 H004：相位,9 Hz,3.25,159.7027027
子图3：均质 H004：相位,9 Hz,3.3,157.9653405
子图3：均质 H004：相位,9 Hz,3.35,156.2671626
子图3：均质 H004：相位,9 Hz,3.4,154.547887
子图3：均质 H004：相位,9 Hz,3.45,153.0640779
子图3：均质 H004：相位,9 Hz,3.5,151.5892393
子图3：均质 H004：相位,9 Hz,3.55,150.2421212
子图3：均质 H004：相位,9 Hz,3.6,149.1223927
子图3：均质 H004：相位,9 Hz,3.65,147.987022
子图3：均质 H004：相位,9 Hz,3.7,147.0893661
子图3：均质 H004：相位,9 Hz,3.75,146.3098372
子图3：均质 H004：相位,9 Hz,3.8,145.5484457
子图3：均质 H004：相位,9 Hz,3.85,145.064615
子图3：均质 H004：相位,9 Hz,3.9,144.5736442
子图3：均质 H004：相位,9 Hz,3.95,144.1762775
子图3：均质 H004：相位,9 Hz,4,143.9502721
子图3：均质 H004：相位,系列20（竖直参考线）,0,-34.2652745
子图3：均质 H004：相位,系列20（竖直参考线）,0,186.9289114
子图3：均质 H004：相位,系列21（竖直参考线）,1,-34.2652745
子图3：均质 H004：相位,系列21（竖直参考线）,1,186.9289114
子图4：成层 P061：相位,1 Hz,-4,-0.8600061664
子图4：成层 P061：相位,1 Hz,-3.95,-0.6613615054
子图4：成层 P061：相位,1 Hz,-3.9,-0.4580357941
子图4：成层 P061：相位,1 Hz,-3.85,-0.2511615063
子图4：成层 P061：相位,1 Hz,-3.8,-0.04148016891
子图4：成层 P061：相位,1 Hz,-3.75,0.1727901798
子图4：成层 P061：相位,1 Hz,-3.7,0.3894385136
子图4：成层 P061：相位,1 Hz,-3.65,0.6089392862
子图4：成层 P061：相位,1 Hz,-3.6,0.83153151
子图4：成层 P061：相位,1 Hz,-3.55,1.056363933
子图4：成层 P061：相位,1 Hz,-3.5,1.283979882
子图4：成层 P061：相位,1 Hz,-3.45,1.51379008
子图4：成层 P061：相位,1 Hz,-3.4,1.745387176
子图4：成层 P061：相位,1 Hz,-3.35,1.979817792
子图4：成层 P061：相位,1 Hz,-3.3,2.215818547
子图4：成层 P061：相位,1 Hz,-3.25,2.453655244
子图4：成层 P061：相位,1 Hz,-3.2,2.693491581
子图4：成层 P061：相位,1 Hz,-3.15,2.93487257
子图4：成层 P061：相位,1 Hz,-3.1,3.178098259
子图4：成层 P061：相位,1 Hz,-3.05,3.42283817
子图4：成层 P061：相位,1 Hz,-3,3.668818021
子图4：成层 P061：相位,1 Hz,-2.95,3.916791891
子图4：成层 P061：相位,1 Hz,-2.9,4.16589303
子图4：成层 P061：相位,1 Hz,-2.85,4.416309278
子图4：成层 P061：相位,1 Hz,-2.8,4.668210581
子图4：成层 P061：相位,1 Hz,-2.75,4.921223908
子图4：成层 P061：相位,1 Hz,-2.7,5.175634224
子图4：成层 P061：相位,1 Hz,-2.65,5.431189256
子图4：成层 P061：相位,1 Hz,-2.6,5.687646528
子图4：成层 P061：相位,1 Hz,-2.55,5.94567688
子图4：成层 P061：相位,1 Hz,-2.5,6.204532991
子图4：成层 P061：相位,1 Hz,-2.45,6.464390242
子图4：成层 P061：相位,1 Hz,-2.4,6.725432685
子图4：成层 P061：相位,1 Hz,-2.35,6.987244424
子图4：成层 P061：相位,1 Hz,-2.3,7.250164603
子图4：成层 P061：相位,1 Hz,-2.25,7.513944395
子图4：成层 P061：相位,1 Hz,-2.2,7.778328282
子图4：成层 P061：相位,1 Hz,-2.15,8.043951702
子图4：成层 P061：相位,1 Hz,-2.1,8.310091387
子图4：成层 P061：相位,1 Hz,-2.05,8.576923021
子图4：成层 P061：相位,1 Hz,-2,8.84462661
子图4：成层 P061：相位,1 Hz,-1.95,9.112692336
子图4：成层 P061：相位,1 Hz,-1.9,9.38152044
子图4：成层 P061：相位,1 Hz,-1.85,9.650845051
子图4：成层 P061：相位,1 Hz,-1.8,9.920352064
子图4：成层 P061：相位,1 Hz,-1.75,10.19065966
子图4：成层 P061：相位,1 Hz,-1.7,10.46100799
子图4：成层 P061：相位,1 Hz,-1.65,10.73157825
子图4：成层 P061：相位,1 Hz,-1.6,11.00256624
子图4：成层 P061：相位,1 Hz,-1.55,11.27323851
子图4：成层 P061：相位,1 Hz,-1.5,11.54414973
子图4：成层 P061：相位,1 Hz,-1.45,11.81494057
子图4：成层 P061：相位,1 Hz,-1.4,12.08530286
子图4：成层 P061：相位,1 Hz,-1.35,12.35564899
子图4：成层 P061：相位,1 Hz,-1.3,12.62534527
子图4：成层 P061：相位,1 Hz,-1.25,12.89452552
子图4：成层 P061：相位,1 Hz,-1.2,13.16326877
子图4：成层 P061：相位,1 Hz,-1.15,13.43082579
子图4：成层 P061：相位,1 Hz,-1.1,13.69768478
子图4：成层 P061：相位,1 Hz,-1.05,13.96351165
子图4：成层 P061：相位,1 Hz,-1,14.22804445
子图4：成层 P061：相位,1 Hz,-0.95,14.49130551
子图4：成层 P061：相位,1 Hz,-0.9,14.75298221
子图4：成层 P061：相位,1 Hz,-0.85,15.01313909
子图4：成层 P061：相位,1 Hz,-0.8,15.27162408
子图4：成层 P061：相位,1 Hz,-0.75,15.52795999
子图4：成层 P061：相位,1 Hz,-0.7,15.78234341
子图4：成层 P061：相位,1 Hz,-0.65,16.03457878
子图4：成层 P061：相位,1 Hz,-0.6,16.28483295
子图4：成层 P061：相位,1 Hz,-0.55,16.53210951
子图4：成层 P061：相位,1 Hz,-0.5,16.77721347
子图4：成层 P061：相位,1 Hz,-0.45,17.01998378
子图4：成层 P061：相位,1 Hz,-0.4,17.25977366
子图4：成层 P061：相位,1 Hz,-0.35,17.4975058
子图4：成层 P061：相位,1 Hz,-0.3,17.73233307
子图4：成层 P061：相位,1 Hz,-0.25,17.96481271
子图4：成层 P061：相位,1 Hz,-0.2,18.19609651
子图4：成层 P061：相位,1 Hz,-0.15,18.4242104
子图4：成层 P061：相位,1 Hz,-0.1,18.65218942
子图4：成层 P061：相位,1 Hz,-0.05,18.88001987
子图4：成层 P061：相位,1 Hz,0,19.10970795
子图4：成层 P061：相位,1 Hz,0.05,19.38222568
子图4：成层 P061：相位,1 Hz,0.1,19.66593744
子图4：成层 P061：相位,1 Hz,0.15,19.96584624
子图4：成层 P061：相位,1 Hz,0.2,20.28525862
子图4：成层 P061：相位,1 Hz,0.25,20.62444745
子图4：成层 P061：相位,1 Hz,0.3,20.98737364
子图4：成层 P061：相位,1 Hz,0.35,21.37313952
子图4：成层 P061：相位,1 Hz,0.4,21.788142
子图4：成层 P061：相位,1 Hz,0.45,22.23746934
子图4：成层 P061：相位,1 Hz,0.5,22.71590443
子图4：成层 P061：相位,1 Hz,0.55,23.23047597
子图4：成层 P061：相位,1 Hz,0.6,23.80861711
子图4：成层 P061：相位,1 Hz,0.65,24.44401897
子图4：成层 P061：相位,1 Hz,0.7,25.12811568
子图4：成层 P061：相位,1 Hz,0.75,25.90859914
子图4：成层 P061：相位,1 Hz,0.8,26.84651008
子图4：成层 P061：相位,1 Hz,0.85,27.92013767
子图4：成层 P061：相位,1 Hz,0.9,29.13591562
子图4：成层 P061：相位,1 Hz,0.95,30.91013609
子图4：成层 P061：相位,1 Hz,1,34.72591055
子图4：成层 P061：相位,1 Hz,1.05,38.00858469
子图4：成层 P061：相位,1 Hz,1.1,39.43551434
子图4：成层 P061：相位,1 Hz,1.15,40.95385655
子图4：成层 P061：相位,1 Hz,1.2,42.5569529
子图4：成层 P061：相位,1 Hz,1.25,43.71156383
子图4：成层 P061：相位,1 Hz,1.3,45.07383629
子图4：成层 P061：相位,1 Hz,1.35,46.34153344
子图4：成层 P061：相位,1 Hz,1.4,47.59911958
子图4：成层 P061：相位,1 Hz,1.45,48.84322903
子图4：成层 P061：相位,1 Hz,1.5,50.0755892
子图4：成层 P061：相位,1 Hz,1.55,51.30921988
子图4：成层 P061：相位,1 Hz,1.6,52.46816023
子图4：成层 P061：相位,1 Hz,1.65,53.67488215
子图4：成层 P061：相位,1 Hz,1.7,54.79585682
子图4：成层 P061：相位,1 Hz,1.75,55.88688121
子图4：成层 P061：相位,1 Hz,1.8,56.9889246
子图4：成层 P061：相位,1 Hz,1.85,57.96807139
子图4：成层 P061：相位,1 Hz,1.9,58.95468955
子图4：成层 P061：相位,1 Hz,1.95,59.89254439
子图4：成层 P061：相位,1 Hz,2,60.75535284
子图4：成层 P061：相位,1 Hz,2.05,61.61465051
子图4：成层 P061：相位,1 Hz,2.1,62.39961332
子图4：成层 P061：相位,1 Hz,2.15,63.14746485
子图4：成层 P061：相位,1 Hz,2.2,63.87452996
子图4：成层 P061：相位,1 Hz,2.25,64.52742803
子图4：成层 P061：相位,1 Hz,2.3,65.16342689
子图4：成层 P061：相位,1 Hz,2.35,65.76223059
子图4：成层 P061：相位,1 Hz,2.4,66.31647497
子图4：成层 P061：相位,1 Hz,2.45,66.85165002
子图4：成层 P061：相位,1 Hz,2.5,67.3458875
子图4：成层 P061：相位,1 Hz,2.55,67.8137814
子图4：成层 P061：相位,1 Hz,2.6,68.26176393
子图4：成层 P061：相位,1 Hz,2.65,68.67116778
子图4：成层 P061：相位,1 Hz,2.7,69.06384226
子图4：成层 P061：相位,1 Hz,2.75,69.43350845
子图4：成层 P061：相位,1 Hz,2.8,69.77936896
子图4：成层 P061：相位,1 Hz,2.85,70.10723092
子图4：成层 P061：相位,1 Hz,2.9,70.41376803
子图4：成层 P061：相位,1 Hz,2.95,70.70374164
子图4：成层 P061：相位,1 Hz,3,70.97802756
子图4：成层 P061：相位,1 Hz,3.05,71.23344491
子图4：成层 P061：相位,1 Hz,3.1,71.47508465
子图4：成层 P061：相位,1 Hz,3.15,71.70238443
子图4：成层 P061：相位,1 Hz,3.2,71.91820044
子图4：成层 P061：相位,1 Hz,3.25,72.11739178
子图4：成层 P061：相位,1 Hz,3.3,72.306463
子图4：成层 P061：相位,1 Hz,3.35,72.48525121
子图4：成层 P061：相位,1 Hz,3.4,72.64933636
子图4：成层 P061：相位,1 Hz,3.45,72.80764453
子图4：成层 P061：相位,1 Hz,3.5,72.9521475
子图4：成层 P061：相位,1 Hz,3.55,73.086228
子图4：成层 P061：相位,1 Hz,3.6,73.21855736
子图4：成层 P061：相位,1 Hz,3.65,73.32901696
子图4：成层 P061：相位,1 Hz,3.7,73.43796558
子图4：成层 P061：相位,1 Hz,3.75,73.53951744
子图4：成层 P061：相位,1 Hz,3.8,73.62035874
子图4：成层 P061：相位,1 Hz,3.85,73.70842257
子图4：成层 P061：相位,1 Hz,3.9,73.77587093
子图4：成层 P061：相位,1 Hz,3.95,73.83261389
子图4：成层 P061：相位,1 Hz,4,73.89947004
子图4：成层 P061：相位,3 Hz,-4,-16.82147658
子图4：成层 P061：相位,3 Hz,-3.95,-16.60181905
子图4：成层 P061：相位,3 Hz,-3.9,-16.00904526
子图4：成层 P061：相位,3 Hz,-3.85,-15.0976517
子图4：成层 P061：相位,3 Hz,-3.8,-13.91104158
子图4：成层 P061：相位,3 Hz,-3.75,-12.43232527
子图4：成层 P061：相位,3 Hz,-3.7,-10.75745238
子图4：成层 P061：相位,3 Hz,-3.65,-8.913265885
子图4：成层 P061：相位,3 Hz,-3.6,-6.935596445
子图4：成层 P061：相位,3 Hz,-3.55,-4.814717793
子图4：成层 P061：相位,3 Hz,-3.5,-2.621168713
子图4：成层 P061：相位,3 Hz,-3.45,-0.3691341732
子图4：成层 P061：相位,3 Hz,-3.4,1.932911274
子图4：成层 P061：相位,3 Hz,-3.35,4.234235424
子图4：成层 P061：相位,3 Hz,-3.3,6.541051107
子图4：成层 P061：相位,3 Hz,-3.25,8.820212134
子图4：成层 P061：相位,3 Hz,-3.2,11.04255628
子图4：成层 P061：相位,3 Hz,-3.15,13.18931175
子图4：成层 P061：相位,3 Hz,-3.1,15.22411196
子图4：成层 P061：相位,3 Hz,-3.05,17.13467406
子图4：成层 P061：相位,3 Hz,-3,18.89162699
子图4：成层 P061：相位,3 Hz,-2.95,20.39115242
子图4：成层 P061：相位,3 Hz,-2.9,21.64069795
子图4：成层 P061：相位,3 Hz,-2.85,22.57266468
子图4：成层 P061：相位,3 Hz,-2.8,23.12389797
子图4：成层 P061：相位,3 Hz,-2.75,23.11666338
子图4：成层 P061：相位,3 Hz,-2.7,22.52796071
子图4：成层 P061：相位,3 Hz,-2.65,21.23938131
子图4：成层 P061：相位,3 Hz,-2.6,19.11370695
子图4：成层 P061：相位,3 Hz,-2.55,16.03614961
子图4：成层 P061：相位,3 Hz,-2.5,12.03370078
子图4：成层 P061：相位,3 Hz,-2.45,7.242876556
子图4：成层 P061：相位,3 Hz,-2.4,1.952117703
子图4：成层 P061：相位,3 Hz,-2.35,-3.403051303
子图4：成层 P061：相位,3 Hz,-2.3,-8.361396344
子图4：成层 P061：相位,3 Hz,-2.25,-12.59050379
子图4：成层 P061：相位,3 Hz,-2.2,-15.88708462
子图4：成层 P061：相位,3 Hz,-2.15,-18.1692281
子图4：成层 P061：相位,3 Hz,-2.1,-19.54497214
子图4：成层 P061：相位,3 Hz,-2.05,-20.14854113
子图4：成层 P061：相位,3 Hz,-2,-20.12689459
子图4：成层 P061：相位,3 Hz,-1.95,-19.45579856
子图4：成层 P061：相位,3 Hz,-1.9,-18.38547027
子图4：成层 P061：相位,3 Hz,-1.85,-16.97471075
子图4：成层 P061：相位,3 Hz,-1.8,-15.27398989
子图4：成层 P061：相位,3 Hz,-1.75,-13.35407795
子图4：成层 P061：相位,3 Hz,-1.7,-11.26945886
子图4：成层 P061：相位,3 Hz,-1.65,-9.082829914
子图4：成层 P061：相位,3 Hz,-1.6,-6.846646554
子图4：成层 P061：相位,3 Hz,-1.55,-4.558214702
子图4：成层 P061：相位,3 Hz,-1.5,-2.301608789
子图4：成层 P061：相位,3 Hz,-1.45,-0.09542451266
子图4：成层 P061：相位,3 Hz,-1.4,2.037849659
子图4：成层 P061：相位,3 Hz,-1.35,3.998989904
子图4：成层 P061：相位,3 Hz,-1.3,5.797026007
子图4：成层 P061：相位,3 Hz,-1.25,7.375133052
子图4：成层 P061：相位,3 Hz,-1.2,8.668680471
子图4：成层 P061：相位,3 Hz,-1.15,9.576032375
子图4：成层 P061：相位,3 Hz,-1.1,10.04905179
子图4：成层 P061：相位,3 Hz,-1.05,10.01457815
子图4：成层 P061：相位,3 Hz,-1,9.391394552
子图4：成层 P061：相位,3 Hz,-0.95,7.955914911
子图4：成层 P061：相位,3 Hz,-0.9,5.744644149
子图4：成层 P061：相位,3 Hz,-0.85,2.699273665
子图4：成层 P061：相位,3 Hz,-0.8,-1.153294277
子图4：成层 P061：相位,3 Hz,-0.75,-5.684553338
子图4：成层 P061：相位,3 Hz,-0.7,-10.55605548
子图4：成层 P061：相位,3 Hz,-0.65,-15.39686819
子图4：成层 P061：相位,3 Hz,-0.6,-19.88116596
子图4：成层 P061：相位,3 Hz,-0.55,-23.64921757
子图4：成层 P061：相位,3 Hz,-0.5,-26.64998544
子图4：成层 P061：相位,3 Hz,-0.45,-28.8566594
子图4：成层 P061：相位,3 Hz,-0.4,-30.28642713
子图4：成层 P061：相位,3 Hz,-0.35,-31.05688611
子图4：成层 P061：相位,3 Hz,-0.3,-31.25995987
子图4：成层 P061：相位,3 Hz,-0.25,-31.0358341
子图4：成层 P061：相位,3 Hz,-0.2,-30.51939622
子图4：成层 P061：相位,3 Hz,-0.15,-29.68655892
子图4：成层 P061：相位,3 Hz,-0.1,-28.76655342
子图4：成层 P061：相位,3 Hz,-0.05,-27.81884457
子图4：成层 P061：相位,3 Hz,0,-27.02937275
子图4：成层 P061：相位,3 Hz,0.05,-22.82519975
子图4：成层 P061：相位,3 Hz,0.1,-18.2134836
子图4：成层 P061：相位,3 Hz,0.15,-13.15185823
子图4：成层 P061：相位,3 Hz,0.2,-7.48943639
子图4：成层 P061：相位,3 Hz,0.25,-0.7688658619
子图4：成层 P061：相位,3 Hz,0.3,7.752682262
子图4：成层 P061：相位,3 Hz,0.35,19.38150779
子图4：成层 P061：相位,3 Hz,0.4,36.10372707
子图4：成层 P061：相位,3 Hz,0.45,59.71847024
子图4：成层 P061：相位,3 Hz,0.5,86.66390832
子图4：成层 P061：相位,3 Hz,0.55,109.3641625
子图4：成层 P061：相位,3 Hz,0.6,125.6150828
子图4：成层 P061：相位,3 Hz,0.65,136.9763749
子图4：成层 P061：相位,3 Hz,0.7,145.2551432
子图4：成层 P061：相位,3 Hz,0.75,151.9581301
子图4：成层 P061：相位,3 Hz,0.8,157.8356459
子图4：成层 P061：相位,3 Hz,0.85,163.0149129
子图4：成层 P061：相位,3 Hz,0.9,167.7205855
子图4：成层 P061：相位,3 Hz,0.95,172.6507962
子图4：成层 P061：相位,3 Hz,1,178.5963256
子图4：成层 P061：相位,3 Hz,1.05,181.2972711
子图4：成层 P061：相位,3 Hz,1.1,182.8733203
子图4：成层 P061：相位,3 Hz,1.15,184.3067801
子图4：成层 P061：相位,3 Hz,1.2,185.6129253
子图4：成层 P061：相位,3 Hz,1.25,186.6192712
子图4：成层 P061：相位,3 Hz,1.3,187.576704
子图4：成层 P061：相位,3 Hz,1.35,188.4073281
子图4：成层 P061：相位,3 Hz,1.4,189.1487207
子图4：成层 P061：相位,3 Hz,1.45,189.8093367
子图4：成层 P061：相位,3 Hz,1.5,190.4073643
子图4：成层 P061：相位,3 Hz,1.55,190.9573735
子图4：成层 P061：相位,3 Hz,1.6,191.4507749
子图4：成层 P061：相位,3 Hz,1.65,191.9149842
子图4：成层 P061：相位,3 Hz,1.7,192.3340556
子图4：成层 P061：相位,3 Hz,1.75,192.7231763
子图4：成层 P061：相位,3 Hz,1.8,193.0943583
子图4：成层 P061：相位,3 Hz,1.85,193.4204244
子图4：成层 P061：相位,3 Hz,1.9,193.7329681
子图4：成层 P061：相位,3 Hz,1.95,194.0228422
子图4：成层 P061：相位,3 Hz,2,194.2856897
子图4：成层 P061：相位,3 Hz,2.05,194.5349697
子图4：成层 P061：相位,3 Hz,2.1,194.7596355
子图4：成层 P061：相位,3 Hz,2.15,194.9678918
子图4：成层 P061：相位,3 Hz,2.2,195.1642627
子图4：成层 P061：相位,3 Hz,2.25,195.3347729
子图4：成层 P061：相位,3 Hz,2.3,195.4950409
子图4：成层 P061：相位,3 Hz,2.35,195.6407978
子图4：成层 P061：相位,3 Hz,2.4,195.7699803
子图4：成层 P061：相位,3 Hz,2.45,195.8874308
子图4：成层 P061：相位,3 Hz,2.5,195.9892958
子图4：成层 P061：相位,3 Hz,2.55,196.079265
子图4：成层 P061：相位,3 Hz,2.6,196.1595134
子图4：成层 P061：相位,3 Hz,2.65,196.2219008
子图4：成层 P061：相位,3 Hz,2.7,196.2751182
子图4：成层 P061：相位,3 Hz,2.75,196.3168959
子图4：成层 P061：相位,3 Hz,2.8,196.3459456
子图4：成层 P061：相位,3 Hz,2.85,196.3635138
子图4：成层 P061：相位,3 Hz,2.9,196.368385
子图4：成层 P061：相位,3 Hz,2.95,196.3622168
子图4：成层 P061：相位,3 Hz,3,196.346028
子图4：成层 P061：相位,3 Hz,3.05,196.3138374
子图4：成层 P061：相位,3 Hz,3.1,196.271316
子图4：成层 P061：相位,3 Hz,3.15,196.2168985
子图4：成层 P061：相位,3 Hz,3.2,196.1491209
子图4：成层 P061：相位,3 Hz,3.25,196.0680492
子图4：成层 P061：相位,3 Hz,3.3,195.9728371
子图4：成层 P061：相位,3 Hz,3.35,195.8643032
子图4：成层 P061：相位,3 Hz,3.4,195.7434911
子图4：成层 P061：相位,3 Hz,3.45,195.6033867
子图4：成层 P061：相位,3 Hz,3.5,195.4499578
子图4：成层 P061：相位,3 Hz,3.55,195.281224
子图4：成层 P061：相位,3 Hz,3.6,195.0944722
子图4：成层 P061：相位,3 Hz,3.65,194.891017
子图4：成层 P061：相位,3 Hz,3.7,194.6679669
子图4：成层 P061：相位,3 Hz,3.75,194.4264023
子图4：成层 P061：相位,3 Hz,3.8,194.1687922
子图4：成层 P061：相位,3 Hz,3.85,193.8831341
子图4：成层 P061：相位,3 Hz,3.9,193.5795633
子图4：成层 P061：相位,3 Hz,3.95,193.2545618
子图4：成层 P061：相位,3 Hz,4,192.9010638
子图4：成层 P061：相位,5 Hz,-4,-4.141409039
子图4：成层 P061：相位,5 Hz,-3.95,-2.807946265
子图4：成层 P061：相位,5 Hz,-3.9,-1.109143066
子图4：成层 P061：相位,5 Hz,-3.85,0.5705470139
子图4：成层 P061：相位,5 Hz,-3.8,2.151660211
子图4：成层 P061：相位,5 Hz,-3.75,3.716882077
子图4：成层 P061：相位,5 Hz,-3.7,5.028552889
子图4：成层 P061：相位,5 Hz,-3.65,6.138187508
子图4：成层 P061：相位,5 Hz,-3.6,6.814766216
子图4：成层 P061：相位,5 Hz,-3.55,7.198303766
子图4：成层 P061：相位,5 Hz,-3.5,7.041968939
子图4：成层 P061：相位,5 Hz,-3.45,6.444515211
子图4：成层 P061：相位,5 Hz,-3.4,5.576262187
子图4：成层 P061：相位,5 Hz,-3.35,4.217557027
子图4：成层 P061：相位,5 Hz,-3.3,2.844907314
子图4：成层 P061：相位,5 Hz,-3.25,1.493632726
子图4：成层 P061：相位,5 Hz,-3.2,0.2852424966
子图4：成层 P061：相位,5 Hz,-3.15,-0.477731572
子图4：成层 P061：相位,5 Hz,-3.1,-0.9031539861
子图4：成层 P061：相位,5 Hz,-3.05,-0.9430917755
子图4：成层 P061：相位,5 Hz,-3,-0.5384578417
子图4：成层 P061：相位,5 Hz,-2.95,0.07277185476
子图4：成层 P061：相位,5 Hz,-2.9,0.9706410908
子图4：成层 P061：相位,5 Hz,-2.85,2.004176823
子图4：成层 P061：相位,5 Hz,-2.8,2.878800221
子图4：成层 P061：相位,5 Hz,-2.75,3.897098662
子图4：成层 P061：相位,5 Hz,-2.7,4.519630617
子图4：成层 P061：相位,5 Hz,-2.65,4.793447145
子图4：成层 P061：相位,5 Hz,-2.6,4.897192215
子图4：成层 P061：相位,5 Hz,-2.55,4.022592592
子图4：成层 P061：相位,5 Hz,-2.5,2.838571757
子图4：成层 P061：相位,5 Hz,-2.45,1.06674385
子图4：成层 P061：相位,5 Hz,-2.4,-1.298085505
子图4：成层 P061：相位,5 Hz,-2.35,-3.754851899
子图4：成层 P061：相位,5 Hz,-2.3,-6.267547103
子图4：成层 P061：相位,5 Hz,-2.25,-8.397981473
子图4：成层 P061：相位,5 Hz,-2.2,-10.18251766
子图4：成层 P061：相位,5 Hz,-2.15,-10.99507575
子图4：成层 P061：相位,5 Hz,-2.1,-11.32371447
子图4：成层 P061：相位,5 Hz,-2.05,-11.04178951
子图4：成层 P061：相位,5 Hz,-2,-10.04876244
子图4：成层 P061：相位,5 Hz,-1.95,-8.844102291
子图4：成层 P061：相位,5 Hz,-1.9,-7.173357361
子图4：成层 P061：相位,5 Hz,-1.85,-5.354137364
子图4：成层 P061：相位,5 Hz,-1.8,-3.52452654
子图4：成层 P061：相位,5 Hz,-1.75,-1.63654809
子图4：成层 P061：相位,5 Hz,-1.7,0.02197503706
子图4：成层 P061：相位,5 Hz,-1.65,1.457654966
子图4：成层 P061：相位,5 Hz,-1.6,2.457236989
子图4：成层 P061：相位,5 Hz,-1.55,2.96609684
子图4：成层 P061：相位,5 Hz,-1.5,2.779513768
子图4：成层 P061：相位,5 Hz,-1.45,1.840207797
子图4：成层 P061：相位,5 Hz,-1.4,0.3431544007
子图4：成层 P061：相位,5 Hz,-1.35,-2.256156835
子图4：成层 P061：相位,5 Hz,-1.3,-5.140115586
子图4：成层 P061：相位,5 Hz,-1.25,-8.296931404
子图4：成层 P061：相位,5 Hz,-1.2,-11.42539593
子图4：成层 P061：相位,5 Hz,-1.15,-13.94463372
子图4：成层 P061：相位,5 Hz,-1.1,-15.86097486
子图4：成层 P061：相位,5 Hz,-1.05,-16.96909477
子图4：成层 P061：相位,5 Hz,-1,-17.55816036
子图4：成层 P061：相位,5 Hz,-0.95,-17.18603319
子图4：成层 P061：相位,5 Hz,-0.9,-16.532756
子图4：成层 P061：相位,5 Hz,-0.85,-15.53988405
子图4：成层 P061：相位,5 Hz,-0.8,-14.17804016
子图4：成层 P061：相位,5 Hz,-0.75,-12.99174573
子图4：成层 P061：相位,5 Hz,-0.7,-11.73223698
子图4：成层 P061：相位,5 Hz,-0.65,-10.74475012
子图4：成层 P061：相位,5 Hz,-0.6,-10.07091914
子图4：成层 P061：相位,5 Hz,-0.55,-9.986035586
子图4：成层 P061：相位,5 Hz,-0.5,-10.4590914
子图4：成层 P061：相位,5 Hz,-0.45,-11.52586502
子图4：成层 P061：相位,5 Hz,-0.4,-13.4966153
子图4：成层 P061：相位,5 Hz,-0.35,-15.72703112
子图4：成层 P061：相位,5 Hz,-0.3,-18.52964042
子图4：成层 P061：相位,5 Hz,-0.25,-21.33414873
子图4：成层 P061：相位,5 Hz,-0.2,-23.62457053
子图4：成层 P061：相位,5 Hz,-0.15,-25.52156947
子图4：成层 P061：相位,5 Hz,-0.1,-26.41604198
子图4：成层 P061：相位,5 Hz,-0.05,-26.49490014
子图4：成层 P061：相位,5 Hz,0,-25.49943344
子图4：成层 P061：相位,5 Hz,0.05,-23.2814386
子图4：成层 P061：相位,5 Hz,0.1,-21.30545728
子图4：成层 P061：相位,5 Hz,0.15,-18.92697131
子图4：成层 P061：相位,5 Hz,0.2,-15.40861098
子图4：成层 P061：相位,5 Hz,0.25,-8.686353637
子图4：成层 P061：相位,5 Hz,0.3,7.325755674
子图4：成层 P061：相位,5 Hz,0.35,51.96701822
子图4：成层 P061：相位,5 Hz,0.4,102.2042799
子图4：成层 P061：相位,5 Hz,0.45,122.9991365
子图4：成层 P061：相位,5 Hz,0.5,131.0906621
子图4：成层 P061：相位,5 Hz,0.55,136.0038836
子图4：成层 P061：相位,5 Hz,0.6,142.2705128
子图4：成层 P061：相位,5 Hz,0.65,149.1358109
子图4：成层 P061：相位,5 Hz,0.7,156.5936538
子图4：成层 P061：相位,5 Hz,0.75,168.7199804
子图4：成层 P061：相位,5 Hz,0.8,186.620785
子图4：成层 P061：相位,5 Hz,0.85,204.1972291
子图4：成层 P061：相位,5 Hz,0.9,217.9410048
子图4：成层 P061：相位,5 Hz,0.95,228.8084109
子图4：成层 P061：相位,5 Hz,1,238.4836145
子图4：成层 P061：相位,5 Hz,1.05,243.718554
子图4：成层 P061：相位,5 Hz,1.1,244.0434417
子图4：成层 P061：相位,5 Hz,1.15,244.5089884
子图4：成层 P061：相位,5 Hz,1.2,245.0923914
子图4：成层 P061：相位,5 Hz,1.25,245.3525213
子图4：成层 P061：相位,5 Hz,1.3,245.9521715
子图4：成层 P061：相位,5 Hz,1.35,246.5660896
子图4：成层 P061：相位,5 Hz,1.4,247.4538086
子图4：成层 P061：相位,5 Hz,1.45,248.2634818
子图4：成层 P061：相位,5 Hz,1.5,249.3150631
子图4：成层 P061：相位,5 Hz,1.55,250.4645034
子图4：成层 P061：相位,5 Hz,1.6,251.5087953
子图4：成层 P061：相位,5 Hz,1.65,252.8835645
子图4：成层 P061：相位,5 Hz,1.7,254.1318362
子图4：成层 P061：相位,5 Hz,1.75,255.4445363
子图4：成层 P061：相位,5 Hz,1.8,256.8832684
子图4：成层 P061：相位,5 Hz,1.85,258.2095768
子图4：成层 P061：相位,5 Hz,1.9,259.64666
子图4：成层 P061：相位,5 Hz,1.95,261.0564936
子图4：成层 P061：相位,5 Hz,2,262.5018476
子图4：成层 P061：相位,5 Hz,2.05,263.8894092
子图4：成层 P061：相位,5 Hz,2.1,265.2950838
